"Currency","Trans Type","Settle State","Tran #","Device","Location","Asset #","Date","Card Type","Amount","AP Code","Details"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109548115,"VJ500006255","Brookfield Central","TBD","03/13/2025 09:41:52 AM","MasterCard (Apple Pay EMV)","$2.10","094130","42($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109610241,"VJ500006255","Brookfield Central","TBD","03/13/2025 09:52:21 AM","Visa (Apple Pay EMV)","$2.20","141622","13($1.00), 21($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109624671,"VJ500006255","Brookfield Central","TBD","03/13/2025 09:55:03 AM","Visa (Apple Pay EMV)","$2.10","018782","33($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109837488,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:27:30 AM","Visa (Apple Pay EMV)","$3.10","092711","34($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109847899,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:28:54 AM","Visa (Apple Pay EMV)","$3.20","092811","45($2.00), 13($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109930769,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:41:02 AM","Visa (Apple Pay EMV)","$3.20","004012","63($1.00), 45($2.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109953596,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:44:14 AM","Visa (Apple Pay EMV)","$4.20","29280D","63($1.00), 23($3.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109960449,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:45:33 AM","Visa (Apple Pay EMV)","$3.20","014411","13($1.00), 45($2.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109985165,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:49:01 AM","MasterCard (Apple Pay EMV)","$2.70","852832","52($1.50), 62($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110328863,"VJ500006255","Brookfield Central","TBD","03/13/2025 11:31:40 AM","MasterCard (Apple Pay EMV)","$2.10","013119","31($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110717201,"VJ500006255","Brookfield Central","TBD","03/13/2025 12:19:32 PM","Visa (Apple Pay EMV)","$4.20","021813","23($3.00), 63($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110765896,"VJ500006255","Brookfield Central","TBD","03/13/2025 12:26:34 PM","Visa (Apple Pay EMV)","$1.10","327107","12($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111019495,"VJ500006255","Brookfield Central","TBD","03/13/2025 01:00:58 PM","Visa (Apple Pay EMV)","$1.10","090014","22($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111026895,"VJ500006255","Brookfield Central","TBD","03/13/2025 01:01:51 PM","Visa (Apple Pay EMV)","$2.10","020114","54($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111036776,"VJ500006255","Brookfield Central","TBD","03/13/2025 01:03:07 PM","Visa (Apple Pay EMV)","$2.10","260266","54($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111463453,"VJ500006255","Brookfield Central","TBD","03/13/2025 02:02:15 PM","MasterCard (Apple Pay EMV)","$2.20","002486","51($1.00), 22($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109518393,"VJ500006255","Brookfield Central","TBD","03/13/2025 09:36:33 AM","Visa (EMV Contactless)","$1.10","847369","53($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109788779,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:19:38 AM","Visa (EMV Contactless)","$4.20","403592","23($3.00), 22($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110015058,"VJ500006255","Brookfield Central","TBD","03/13/2025 10:53:09 AM","Visa (EMV Contactless)","$2.10","851970","41($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110077140,"VJ500006255","Brookfield Central","TBD","03/13/2025 11:01:04 AM","Visa (EMV Contactless)","$1.60","050012","52($1.50), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110153322,"VJ500006255","Brookfield Central","TBD","03/13/2025 11:09:14 AM","Visa (EMV Contactless)","$2.10","305633","32($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110160959,"VJ500006255","Brookfield Central","TBD","03/13/2025 11:09:52 AM","Visa (EMV Contactless)","$3.10","102235","23($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111346918,"VJ500006255","Brookfield Central","TBD","03/13/2025 01:46:36 PM","Visa (EMV Contactless)","$2.10","08450D","46($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111353727,"VJ500006255","Brookfield Central","TBD","03/13/2025 01:47:20 PM","Visa (EMV Contactless)","$3.10","09781D","23($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111598556,"VJ500006255","Brookfield Central","TBD","03/13/2025 02:20:07 PM","Visa (EMV Contactless)","$1.60","041915","52($1.50), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112446316,"VJ500006255","Brookfield Central","TBD","03/13/2025 04:38:15 PM","MasterCard (EMV Contactless)","$3.10","063752","23($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112450705,"VJ500006255","Brookfield Central","TBD","03/13/2025 04:39:00 PM","MasterCard (EMV Contactless)","$2.10","063840","44($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109579072,"VJ500006258","Break Box - Coffee","TBD","03/13/2025 09:47:21 AM","Visa (Apple Pay EMV)","$1.00","510786","13($1.00)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111879342,"VJ500006258","Break Box - Coffee","TBD","03/13/2025 03:01:26 PM","Visa (Apple Pay EMV)","$1.00","162542","11($1.00)"
"United States Dollars","Cash","Processed",20112460905,"VK100090002","NEO Snack","TBD","03/13/2025 04:41:29 PM","Cash","$2.00",,"134($2.00)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109469318,"VK100090002","NEO Snack","TBD","03/13/2025 09:28:32 AM","Visa (Apple Pay EMV)","$1.10","092826","112($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111224187,"VK100090002","NEO Snack","TBD","03/13/2025 01:29:20 PM","MasterCard (Apple Pay EMV)","$2.10","731159","141($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Cash","Processed",20111299335,"VK100090003","Park High School Snack","TBD","03/13/2025 01:39:48 PM","Cash","$1.00",,"110($1.00)"
"United States Dollars","Cash","Processed",20112091816,"VK100090003","Park High School Snack","TBD","03/13/2025 03:35:09 PM","Cash","$1.00",,"110($1.00)"
"United States Dollars","Cash","Processed",20112243449,"VK100090003","Park High School Snack","TBD","03/13/2025 04:01:23 PM","Cash","$1.00",,"126($1.00)"
"United States Dollars","Credit","Settled",20110875774,"VK100090003","Park High School Snack","TBD","03/13/2025 12:41:02 PM","MasterCard (Swiped)","$2.10","001220","157($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20107545342,"VK100090003","Park High School Snack","TBD","03/12/2025 08:19:59 PM","Visa (Apple Pay Cash EMV)","$1.10","389872","120($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20107770419,"VK100090003","Park High School Snack","TBD","03/12/2025 09:37:25 PM","Visa (Apple Pay Cash EMV)","$1.10","105774","132($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20109604485,"VK100090003","Park High School Snack","TBD","03/13/2025 09:51:37 AM","Visa (Apple Pay Cash EMV)","$2.85","225888","155($2.75), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20109610091,"VK100090003","Park High School Snack","TBD","03/13/2025 09:52:44 AM","Visa (Apple Pay Cash EMV)","$1.10","230668","124($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110150654,"VK100090003","Park High School Snack","TBD","03/13/2025 11:08:31 AM","Visa (Apple Pay EMV)","$3.20","110809","116($1.00), 145($2.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111275789,"VK100090003","Park High School Snack","TBD","03/13/2025 01:36:07 PM","Visa (Apple Pay EMV)","$1.10","488154","132($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111282947,"VK100090003","Park High School Snack","TBD","03/13/2025 01:37:13 PM","Visa (Apple Pay EMV)","$2.10","380698","141($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111297100,"VK100090003","Park High School Snack","TBD","03/13/2025 01:39:07 PM","Visa (Apple Pay EMV)","$2.10","950265","144($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111476806,"VK100090003","Park High School Snack","TBD","03/13/2025 02:03:47 PM","Visa (Apple Pay EMV)","$2.85","140343","155($2.75), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112770546,"VK100090003","Park High School Snack","TBD","03/13/2025 05:44:11 PM","Visa (Apple Pay EMV)","$1.10","285684","110($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109056401,"VK100090003","Park High School Snack","TBD","03/13/2025 08:12:33 AM","Visa (EMV Contactless)","$1.10","018716","116($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109059816,"VK100090003","Park High School Snack","TBD","03/13/2025 08:13:18 AM","Visa (EMV Contactless)","$1.10","016410","116($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110159320,"VK100090003","Park High School Snack","TBD","03/13/2025 11:09:41 AM","Visa (EMV Contactless)","$1.10","110920","110($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110219120,"VK100090003","Park High School Snack","TBD","03/13/2025 11:17:40 AM","Visa (EMV Contactless)","$1.60","111728","164($1.50), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110752000,"VK100090003","Park High School Snack","TBD","03/13/2025 12:24:31 PM","Visa (EMV Contactless)","$1.10","001140","160($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Cash","Processed",20110937885,"VK100158355","NEO Beverage","TBD","03/13/2025 12:50:07 PM","Cash","$2.00",,"A6($2.00)"
"United States Dollars","Cash","Processed",20112142636,"VK100158355","NEO Beverage","TBD","03/13/2025 03:43:55 PM","Cash","$2.75",,"E3($2.75)"
"United States Dollars","Cash","Processed",20112146409,"VK100158355","NEO Beverage","TBD","03/13/2025 03:44:36 PM","Cash","$2.00",,"E4($2.00)"
"United States Dollars","Cash","Processed",20107795794,"VK100158356","Summit Place - Combo","TBD","03/12/2025 09:48:07 PM","Cash","$1.50",,"33($1.50)"
"United States Dollars","Cash","Processed",20110074166,"VK100158356","Summit Place - Combo","TBD","03/13/2025 11:01:00 AM","Cash","$1.00",,"0000($1.00)"
"United States Dollars","Cash","Processed",20110858800,"VK100158356","Summit Place - Combo","TBD","03/13/2025 12:38:53 PM","Cash","$1.50",,"33($1.50)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109465520,"VK100158356","Summit Place - Combo","TBD","03/13/2025 09:27:49 AM","Visa (EMV Contactless)","$1.10","18594D","54($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109794983,"VK100158356","Summit Place - Combo","TBD","03/13/2025 10:20:40 AM","Visa (EMV Contactless)","$2.60","00531D","46($2.50), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111281180,"VK100158356","Summit Place - Combo","TBD","03/13/2025 01:37:02 PM","Visa (EMV Contactless)","$2.20","269338","0000($1.00), 21($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111808294,"VK100158356","Summit Place - Combo","TBD","03/13/2025 02:50:59 PM","Visa (EMV Contactless)","$2.35","01089D","41($2.25), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112011187,"VK100158356","Summit Place - Combo","TBD","03/13/2025 03:21:43 PM","Visa (EMV Contactless)","$1.60","152117","31($1.50), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112369696,"VK100158356","Summit Place - Combo","TBD","03/13/2025 04:21:35 PM","MasterCard (EMV Contactless)","$1.10","076053","52($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Cash","Processed",20111841645,"VK100158357","Aquatic Beverage","TBD","03/13/2025 02:56:16 PM","Cash","$3.00",,"E6($3.00)"
"United States Dollars","Cash","Processed",20111851938,"VK100158357","Aquatic Beverage","TBD","03/13/2025 02:57:50 PM","Cash","$3.00",,"A9($3.00)"
"United States Dollars","Cash","Processed",20111865207,"VK100158357","Aquatic Beverage","TBD","03/13/2025 02:59:47 PM","Cash","$2.00",,"E4($2.00)"
"United States Dollars","Cash","Processed",20111874103,"VK100158357","Aquatic Beverage","TBD","03/13/2025 03:01:01 PM","Cash","$2.00",,"C3($2.00)"
"United States Dollars","Cash","Processed",20111887158,"VK100158357","Aquatic Beverage","TBD","03/13/2025 03:02:52 PM","Cash","$3.00",,"E8($3.00)"
"United States Dollars","Cash","Processed",20111894327,"VK100158357","Aquatic Beverage","TBD","03/13/2025 03:03:58 PM","Cash","$3.00",,"A9($3.00)"
"United States Dollars","Cash","Processed",20112429645,"VK100158357","Aquatic Beverage","TBD","03/13/2025 04:35:21 PM","Cash","$2.00",,"C8($2.00)"
"United States Dollars","Cash","Processed",20112946021,"VK100158357","Aquatic Beverage","TBD","03/13/2025 06:23:32 PM","Cash","$3.00",,"E7($3.00)"
"United States Dollars","Cash","Processed",20113183626,"VK100158357","Aquatic Beverage","TBD","03/13/2025 07:21:55 PM","Cash","$3.00",,"A8($3.00)"
"United States Dollars","Cash","Processed",20109523978,"VK100158358","Marquette HS - BG","TBD","03/13/2025 09:37:46 AM","Cash","$2.00",,"43($2.00)"
"United States Dollars","Cash","Processed",20111853757,"VK100158358","Marquette HS - BG","TBD","03/13/2025 02:58:13 PM","Cash","$2.00",,"43($2.00)"
"United States Dollars","Cash","Processed",20111886493,"VK100158358","Marquette HS - BG","TBD","03/13/2025 03:02:47 PM","Cash","$2.00",,"51($2.00)"
"United States Dollars","Cash","Processed",20112511050,"VK100158358","Marquette HS - BG","TBD","03/13/2025 04:51:18 PM","Cash","$3.00",,"65($3.00)"
"United States Dollars","Cash","Processed",20112588213,"VK100158358","Marquette HS - BG","TBD","03/13/2025 05:05:57 PM","Cash","$2.00",,"31($2.00)"
"United States Dollars","Credit","Settled",20109252288,"VK100158358","Marquette HS - BG","TBD","03/13/2025 08:51:34 AM","MasterCard (Swiped)","$4.20","970732","43($2.00), 33($2.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20108843100,"VK100158358","Marquette HS - BG","TBD","03/13/2025 07:24:23 AM","MasterCard (Apple Pay EMV)","$6.20","09844B","65($3.00), 65($3.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110202299,"VK100158358","Marquette HS - BG","TBD","03/13/2025 11:15:38 AM","MasterCard (Apple Pay EMV)","$5.30","022831","13($1.00), 33($2.00), 53($2.00), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110425446,"VK100158358","Marquette HS - BG","TBD","03/13/2025 11:43:43 AM","Visa (Apple Pay EMV)","$1.10","785683","22($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110520307,"VK100158358","Marquette HS - BG","TBD","03/13/2025 11:56:40 AM","MasterCard (Apple Pay EMV)","$1.10","050932","22($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112062043,"VK100158358","Marquette HS - BG","TBD","03/13/2025 03:30:25 PM","MasterCard (Apple Pay EMV)","$6.30","099410","34($2.00), 34($2.00), 54($2.00), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112072355,"VK100158358","Marquette HS - BG","TBD","03/13/2025 03:31:59 PM","MasterCard (Apple Pay EMV)","$6.30","001485","54($2.00), 34($2.00), 54($2.00), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112313715,"VK100158358","Marquette HS - BG","TBD","03/13/2025 04:13:13 PM","MasterCard (Apple Pay EMV)","$3.10","46943Z","65($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112634317,"VK100158358","Marquette HS - BG","TBD","03/13/2025 05:15:00 PM","Visa (Apple Pay EMV)","$2.10","03085D","42($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112689967,"VK100158358","Marquette HS - BG","TBD","03/13/2025 05:26:58 PM","Discover (Apple Pay EMV)","$2.10","01341Q","42($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112867102,"VK100158358","Marquette HS - BG","TBD","03/13/2025 06:05:11 PM","MasterCard (Apple Pay EMV)","$2.10","080447","46($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110540829,"VK100158358","Marquette HS - BG","TBD","03/13/2025 11:57:46 AM","Visa (EMV Contactless)","$1.10","736243","12($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111553303,"VK100158358","Marquette HS - BG","TBD","03/13/2025 02:14:09 PM","Visa (EMV Contactless)","$3.10","926779","65($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112155027,"VK100158358","Marquette HS - BG","TBD","03/13/2025 03:45:59 PM","Visa (EMV Contactless)","$2.10","881623","31($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Cash","Processed",20109291297,"VK100158359","Summit Place - Beverage","TBD","03/13/2025 08:59:04 AM","Cash","$2.00",,"B6($2.00)"
"United States Dollars","Cash","Processed",20110102316,"VK100158359","Summit Place - Beverage","TBD","03/13/2025 11:03:29 AM","Cash","$2.00",,"D2($2.00)"
"United States Dollars","Cash","Processed",20111232265,"VK100158359","Summit Place - Beverage","TBD","03/13/2025 01:30:36 PM","Cash","$2.00",,"C1($2.00)"
